architecture,fold,system_id,parent_family,structure,hnf_group,comparison,pure_coverage_distance_median,treatment_coverage_distance_median,coverage_distance_reduction,pure_force_component_rmse_ev_a,treatment_force_component_rmse_ev_a,force_component_rmse_reduction_ev_a
DPA4,bcc_to_fcc,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_07_H0C6,0.0,pure_pocc_seed_vs_pure,3.686280272313149,3.02028062478212,0.665999647531029,0.5458470744705273,0.4738222691567708,0.07202480531375649
DPA4,bcc_to_fcc,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_08_H0C7,0.0,pure_pocc_seed_vs_pure,4.460461985632337,3.427094457151293,1.033367528481044,0.6811520490096824,0.5468346313831238,0.13431741762655858
DPA4,bcc_to_fcc,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_09_H0C8,0.0,pure_pocc_seed_vs_pure,3.9364383302166073,3.169478698464788,0.7669596317518192,0.6219807498147131,0.6135076380492676,0.008473111765445518
DPA4,bcc_to_fcc,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_10_H0C10,0.0,pure_pocc_seed_vs_pure,3.861582018914048,3.2401455248476894,0.6214364940663586,0.655838509588803,0.6162961069268356,0.0395424026619674
DPA4,bcc_to_fcc,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_11_H0C12,0.0,pure_pocc_seed_vs_pure,3.9207517692476896,2.9301676436795057,0.990584125568184,0.5521762131944606,0.4636635790675629,0.08851263412689775
DPA4,bcc_to_fcc,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_12_H0C14,0.0,pure_pocc_seed_vs_pure,3.902761963012279,2.987790529007293,0.9149714340049862,0.5125294355717919,0.4557495483008213,0.05677988727097055
DPA4,bcc_to_fcc,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_13_H1C0,1.0,pure_pocc_seed_vs_pure,4.591236371043089,2.1522532827227314,2.4389830883203576,0.5222257645043151,0.8041367439636272,-0.2819109794593121
DPA4,bcc_to_fcc,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_14_H1C1,1.0,pure_pocc_seed_vs_pure,4.637904564793718,1.9211785924776992,2.716725972316019,0.4359463902074374,0.5264325388551115,-0.09048614864767413
DPA4,bcc_to_fcc,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_15_H1C2,1.0,pure_pocc_seed_vs_pure,4.590176213213372,1.973448117723984,2.616728095489388,0.5285638188033888,0.5464058504481012,-0.01784203164471243
DPA4,bcc_to_fcc,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_16_H1C3,1.0,pure_pocc_seed_vs_pure,4.635574208776912,1.86194780225166,2.7736264065252523,0.4558097284778319,0.59530275295935,-0.13949302448151807
DPA4,bcc_to_fcc,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_17_H1C4,1.0,pure_pocc_seed_vs_pure,4.888774620120708,2.800884087183276,2.087890532937432,0.6339244440281449,2.050057633660876,-1.4161331896327312
DPA4,bcc_to_fcc,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_18_H1C5,1.0,pure_pocc_seed_vs_pure,4.898780688729807,2.909361356700729,1.9894193320290778,0.6391490798180691,2.148001267570642,-1.5088521877525727
DPA4,bcc_to_fcc,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_19_H1C6,1.0,pure_pocc_seed_vs_pure,4.644509765763365,1.7311362200854732,2.9133735456778918,0.5469365549119781,0.5688024657919412,-0.021865910879963035
DPA4,bcc_to_fcc,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1.0,pure_pocc_seed_vs_pure,4.696960908069379,2.1062420236920216,2.590718884377357,0.4065504053711989,0.585877807870125,-0.1793274024989261
DPA4,bcc_to_fcc,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1.0,pure_pocc_seed_vs_pure,4.632958616969924,2.096775682971808,2.5361829339981163,0.5109285664308065,0.5816702541595083,-0.07074168772870182
DPA4,bcc_to_fcc,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1.0,pure_pocc_seed_vs_pure,4.672065832014681,2.083182234946628,2.5888835970680533,0.406794751474972,0.7344187360479102,-0.3276239845729382
DPA4,bcc_to_fcc,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1.0,pure_pocc_seed_vs_pure,4.63962121576174,1.853843249890791,2.785777965870949,0.5468229421806559,0.5349697490933145,0.01185319308734134
DPA4,bcc_to_fcc,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1.0,pure_pocc_seed_vs_pure,4.7379404198303225,2.34307922577554,2.3948611940547826,0.5126554266180667,0.5510475890388735,-0.038392162420806786
DPA4,bcc_to_fcc,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2.0,pure_pocc_seed_vs_pure,4.925002121311918,1.581541363287856,3.3434607580240616,0.6978940791319784,1.5028964073945896,-0.8050023282626112
DPA4,bcc_to_fcc,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_26_H2C1,2.0,pure_pocc_seed_vs_pure,4.913785815971577,1.691849010222391,3.221936805749186,0.7273894363793202,1.8008577915007091,-1.0734683551213888
DPA4,bcc_to_fcc,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2.0,pure_pocc_seed_vs_pure,4.957881753754508,1.808580901416576,3.149300852337932,0.7145314346690775,1.9802621027224163,-1.265730668053339
DPA4,bcc_to_fcc,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2.0,pure_pocc_seed_vs_pure,4.941155028037018,1.701716863808337,3.239438164228681,0.7091174364817628,2.2657880141411244,-1.5566705776593617
DPA4,bcc_to_fcc,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2.0,pure_pocc_seed_vs_pure,4.910908685293982,1.8493996274191955,3.061509057874786,0.6770211831724641,1.8666193130494977,-1.1895981298770337
DPA4,bcc_to_fcc,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2.0,pure_pocc_seed_vs_pure,4.9343153342501775,1.8316162615947065,3.1026990726554713,0.6844390939216096,2.522325560447064,-1.8378864665254542
DPA4,bcc_to_fcc,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2.0,pure_pocc_seed_vs_pure,4.535763386264398,1.9141184106174367,2.621644975646961,0.3917165554086873,0.7014028244279552,-0.30968626901926793
DPA4,bcc_to_fcc,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2.0,pure_pocc_seed_vs_pure,4.942876887820386,1.7892552736416285,3.153621614178758,0.7182363451614858,1.966451663554442,-1.248215318392956
DPA4,bcc_to_fcc,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2.0,pure_pocc_seed_vs_pure,4.91547251399432,1.6865543180308464,3.228918195963474,0.7129685967721633,0.9142741986321082,-0.20130560185994495
DPA4,bcc_to_fcc,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2.0,pure_pocc_seed_vs_pure,4.919434703101,1.5364573226239902,3.3829773804770102,0.7056265993270366,2.0656382107982787,-1.3600116114712422
DPA4,bcc_to_fcc,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2.0,pure_pocc_seed_vs_pure,4.535583016280416,1.860904855360909,2.674678160919507,0.393625345422903,0.5094539540833002,-0.11582860866039718
DPA4,bcc_to_fcc,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2.0,pure_pocc_seed_vs_pure,4.934715325023624,1.7944086533840051,3.1403066716396184,0.7102724871467039,2.266592410704527,-1.5563199235578231
DPA4,bcc_to_fcc,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3.0,pure_pocc_seed_vs_pure,4.838954164451376,1.5615438148586884,3.277410349592688,0.4753127471254886,0.4484269294437283,0.026885817681760293
DPA4,bcc_to_fcc,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3.0,pure_pocc_seed_vs_pure,4.744000386652012,2.537710235392911,2.2062901512591013,0.564755012819793,2.120740792880199,-1.5559857800604058
DPA4,bcc_to_fcc,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3.0,pure_pocc_seed_vs_pure,4.751826777137643,2.3866388473266804,2.365187929810962,0.6016200212537217,0.4128251038383438,0.1887949174153779
DPA4,bcc_to_fcc,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3.0,pure_pocc_seed_vs_pure,4.792222834513693,2.9145381323519723,1.8776847021617202,0.660658881592057,0.5224463143213905,0.13821256727066644
DPA4,bcc_to_fcc,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4.0,pure_pocc_seed_vs_pure,5.491299392047603,1.5875789097831183,3.9037204822644846,0.5672775226603343,0.7642514965101386,-0.1969739738498043
DPA4,fcc_to_bcc,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,pure_pocc_seed_vs_pure,3.768064438661612,3.605939703571188,0.16212473509042358,1.583602508060314,0.8226806353007224,0.7609218727595916
DPA4,fcc_to_bcc,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,pure_pocc_seed_vs_pure,3.702076723697792,3.6257679571370938,0.07630876656069807,1.2771878900761766,0.8046098386904635,0.47257805138571307
DPA4,fcc_to_bcc,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,pure_pocc_seed_vs_pure,3.694110039599657,3.4414203766028204,0.2526896629968367,5.00020957670985,0.8299496766974008,4.170259900012448
DPA4,fcc_to_bcc,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,pure_pocc_seed_vs_pure,3.560535818176704,3.560535818176704,0.0,3.462460134432757,0.9560166421432508,2.506443492289506
DPA4,fcc_to_bcc,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,pure_pocc_seed_vs_pure,3.706039443735964,3.224428818414382,0.48161062532158194,0.4776384679494494,0.0915229147249342,0.3861155532245152
DPA4,fcc_to_bcc,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,pure_pocc_seed_vs_pure,3.722535757599767,3.258020384130901,0.46451537346886607,7.365836411738296,0.774848890805772,6.590987520932524
DPA4,fcc_to_bcc,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,pure_pocc_seed_vs_pure,3.651528507323513,3.651528507323513,0.0,2.317030107028472,0.5080386771625427,1.808991429865929
DPA4,fcc_to_bcc,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,pure_pocc_seed_vs_pure,3.6387879886336334,3.6387879886336334,0.0,2.33328397594771,0.742085941988741,1.5911980339589689
DPA4,fcc_to_bcc,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,pure_pocc_seed_vs_pure,3.699821302448133,3.43344049491946,0.26638080752867266,8.243436136686721,0.9250276872128688,7.318408449473853
DPA4,fcc_to_bcc,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,pure_pocc_seed_vs_pure,3.50165458128283,3.50165458128283,0.0,1.9277922821193485,0.865938227493568,1.0618540546257806
DPA4,fcc_to_bcc,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,pure_pocc_seed_vs_pure,3.657794283941296,3.657794283941296,0.0,0.7126845967721299,0.6085402499718299,0.10414434680030005
DPA4,fcc_to_bcc,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,pure_pocc_seed_vs_pure,3.773485589645493,3.636581111363588,0.13690447828190466,5.6297724440416745,0.6901981383082655,4.939574305733409
DPA4,fcc_to_bcc,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,pure_pocc_seed_vs_pure,4.614244489334372,2.2568992149322744,2.357345274402098,0.5011052369882735,0.6445131978464853,-0.14340796085821184
DPA4,fcc_to_bcc,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,pure_pocc_seed_vs_pure,4.5828648690984615,2.305596390376425,2.2772684787220365,0.442647802001627,0.5482934648055564,-0.1056456628039294
DPA4,fcc_to_bcc,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,pure_pocc_seed_vs_pure,4.536847796753316,2.284670086192091,2.2521777105612246,0.4971118867038036,0.4960108380420741,0.0011010486617294979
DPA4,fcc_to_bcc,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,pure_pocc_seed_vs_pure,4.543459208697742,2.298044631676593,2.2454145770211493,0.4314984905434901,0.4652938030273592,-0.03379531248386908
DPA4,fcc_to_bcc,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,pure_pocc_seed_vs_pure,4.538349818639587,2.1601058364557444,2.378243982183843,0.3566704535806537,0.4418460896819668,-0.08517563610131312
DPA4,fcc_to_bcc,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,pure_pocc_seed_vs_pure,4.645216172711248,2.008228623362684,2.6369875493485644,0.3478652381970599,0.4589340864345964,-0.11106884823753649
DPA4,fcc_to_bcc,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,pure_pocc_seed_vs_pure,4.616096836140878,2.27053769003881,2.345559146102068,0.5352073149678582,0.5065720600978398,0.02863525487001839
DPA4,fcc_to_bcc,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,pure_pocc_seed_vs_pure,4.600806341790863,2.2769244700750813,2.3238818717157814,0.4403939857186433,0.5172773905932962,-0.07688340487465295
DPA4,fcc_to_bcc,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,pure_pocc_seed_vs_pure,4.559043460387983,2.277341313211992,2.2817021471759906,0.481775417795912,0.5043280944547871,-0.022552676658875115
DPA4,fcc_to_bcc,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,pure_pocc_seed_vs_pure,4.552208231616457,2.2866393090938644,2.2655689225225926,0.4109132918046728,0.4619466292802223,-0.0510333374755495
DPA4,fcc_to_bcc,POCC__bcc__POCC_23_H1C12__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_23_H1C12,1.0,pure_pocc_seed_vs_pure,4.623701578215881,2.263748873318788,2.359952704897093,0.5366937484540505,0.5108501449922802,0.02584360346177028
DPA4,fcc_to_bcc,POCC__bcc__POCC_24_H1C14__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_24_H1C14,1.0,pure_pocc_seed_vs_pure,4.594004810524294,2.2459853157484764,2.3480194947758175,0.5104560226362553,0.495977012530332,0.01447901010592334
DPA4,fcc_to_bcc,POCC__bcc__POCC_25_H2C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_25_H2C0,2.0,pure_pocc_seed_vs_pure,5.3689348107076444,0.0181476384705845,5.35078717223706,0.458621759545341,0.350637563903878,0.107984195641463
DPA4,fcc_to_bcc,POCC__bcc__POCC_33_H2C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_33_H2C8,2.0,pure_pocc_seed_vs_pure,5.263812417612762,3.0163189189737256,2.2474934986390362,0.5871921944417187,0.3754439648931946,0.21174822954852407
DPA4,fcc_to_bcc,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2.0,pure_pocc_seed_vs_pure,4.891658029854182,2.8457826114306988,2.045875418423483,0.6464829235285704,0.4321503268411958,0.2143325966873746
DPA4,fcc_to_bcc,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2.0,pure_pocc_seed_vs_pure,4.87352903288128,2.8350460711739207,2.0384829617073597,0.5670955286721482,0.3189197636725502,0.24817576499959798
DPA4,fcc_to_bcc,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2.0,pure_pocc_seed_vs_pure,5.005874351140314,2.9369605921286275,2.068913759011686,0.514444107849399,0.327862837995364,0.186581269854035
DPA4,fcc_to_bcc,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3.0,pure_pocc_seed_vs_pure,4.960231951961276,1.340655447164382,3.6195765047968944,0.7003155888020008,0.3922945049540502,0.3080210838479506
DPA4,fcc_to_bcc,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4.0,pure_pocc_seed_vs_pure,5.432127776753763,2.579198319437646,2.852929457316117,0.6750805524105502,0.4376045746701429,0.2374759777404073
DPA4,fcc_to_bcc,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4.0,pure_pocc_seed_vs_pure,5.432350480167885,2.671021693451697,2.7613287867161875,0.6455607343187244,0.4202020747008102,0.22535865961791418
DPA4,fcc_to_bcc,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4.0,pure_pocc_seed_vs_pure,5.441472759376545,2.625977895136208,2.815494864240337,0.5815739299678995,0.4078200882191672,0.17375384174873226
DPA4,fcc_to_bcc,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4.0,pure_pocc_seed_vs_pure,5.4730922037283785,2.578969895013417,2.8941223087149615,0.58149475696914,0.4035083362883443,0.17798642068079568
DPA4,fcc_to_bcc,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4.0,pure_pocc_seed_vs_pure,5.400468453212614,2.742285269413846,2.658183183798768,0.4077860167928498,0.3132814361553906,0.0945045806374592
DPA4,fcc_to_bcc,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4.0,pure_pocc_seed_vs_pure,5.395412733036429,2.733408818624248,2.6620039144121814,0.4004835910136739,0.3133526302271948,0.08713096078647914
DPA4,fcc_to_bcc,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4.0,pure_pocc_seed_vs_pure,5.498576913671456,2.4581440136647648,3.040432900006691,0.7182312900803706,0.4406703245480767,0.27756096553229387
DPA4,fcc_to_bcc,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4.0,pure_pocc_seed_vs_pure,5.425115167796466,2.647108788948511,2.778006378847955,0.6358108681227002,0.3523811753592239,0.28342969276347624
DPA4,fcc_to_bcc,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4.0,pure_pocc_seed_vs_pure,5.520309438178991,2.444979961257528,3.075329476921463,0.5693645557274196,0.3842963623867365,0.18506819334068314
DPA4,fcc_to_bcc,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4.0,pure_pocc_seed_vs_pure,5.491801119518442,1.6568688706154575,3.8349322489029847,0.56913190931984,0.4027804021596306,0.1663515071602094
DPA4,fcc_to_bcc,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4.0,pure_pocc_seed_vs_pure,5.491008477984291,2.4673897860529603,3.023618691931331,0.7195651522400304,0.4305480757115135,0.2890170765285169
DPA4,fcc_to_bcc,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4.0,pure_pocc_seed_vs_pure,5.462055158842634,2.603772302566368,2.8582828562762654,0.6574097483060479,0.4839438631872293,0.1734658851188186
DPA2,bcc_to_fcc,POCC__fcc__POCC_01_H0C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_01_H0C0,0.0,pure_pocc_aimd_vs_pure,3.797831784744021,2.525342638399991,1.27248914634403,0.7565444789984347,0.4104107454990629,0.34613373349937177
DPA2,bcc_to_fcc,POCC__fcc__POCC_02_H0C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_02_H0C1,0.0,pure_pocc_aimd_vs_pure,3.613411109470228,2.545131939350971,1.0682791701192573,0.7537534423166206,0.4342094467697103,0.31954399554691026
DPA2,bcc_to_fcc,POCC__fcc__POCC_03_H0C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_03_H0C2,0.0,pure_pocc_aimd_vs_pure,3.68521101986824,2.528001369173995,1.157209650694245,0.7550875291904869,0.3593986556450557,0.39568887354543125
DPA2,bcc_to_fcc,POCC__fcc__POCC_04_H0C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_04_H0C3,0.0,pure_pocc_aimd_vs_pure,3.656619899373652,2.440475234257266,1.2161446651163859,1.2212070237774828,0.3388213700556908,0.882385653721792
DPA2,bcc_to_fcc,POCC__fcc__POCC_05_H0C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_05_H0C4,0.0,pure_pocc_aimd_vs_pure,3.750967687948602,2.467071733149263,1.283895954799339,1.0643064539160296,0.3519323938621073,0.7123740600539223
DPA2,bcc_to_fcc,POCC__fcc__POCC_06_H0C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_06_H0C5,0.0,pure_pocc_aimd_vs_pure,3.753433696195695,2.36909997336356,1.3843337228321353,1.0020848797465918,0.3733006144430651,0.6287842653035267
DPA2,bcc_to_fcc,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_07_H0C6,0.0,pure_pocc_aimd_vs_pure,3.686280272313149,2.4767752824595,1.2095049898536487,1.044958944293695,0.501570082978917,0.543388861314778
DPA2,bcc_to_fcc,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_08_H0C7,0.0,pure_pocc_aimd_vs_pure,4.460461985632337,3.170947396634692,1.289514588997645,0.8156883866292847,0.3499185116016907,0.465769875027594
DPA2,bcc_to_fcc,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_09_H0C8,0.0,pure_pocc_aimd_vs_pure,3.9364383302166073,2.5915960068979604,1.3448423233186468,0.6867335118803558,0.3537770815681193,0.3329564303122365
DPA2,bcc_to_fcc,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_10_H0C10,0.0,pure_pocc_aimd_vs_pure,3.861582018914048,2.6840736784742827,1.1775083404397653,0.7364059524101509,0.3494708126750302,0.3869351397351207
DPA2,bcc_to_fcc,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_11_H0C12,0.0,pure_pocc_aimd_vs_pure,3.9207517692476896,2.3943778237443336,1.526373945503356,0.7963583462308864,0.354653833774906,0.4417045124559804
DPA2,bcc_to_fcc,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_12_H0C14,0.0,pure_pocc_aimd_vs_pure,3.902761963012279,2.368393262781358,1.534368700230921,1.0327957774704826,0.4653293580641338,0.5674664194063488
DPA2,bcc_to_fcc,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_13_H1C0,1.0,pure_pocc_aimd_vs_pure,4.591236371043089,1.363531342826123,3.227705028216966,0.7496117753583611,0.2471939894139989,0.5024177859443621
DPA2,bcc_to_fcc,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_14_H1C1,1.0,pure_pocc_aimd_vs_pure,4.637904564793718,1.184112274202077,3.4537922905916414,0.7712362990670873,0.2172150672268102,0.5540212318402772
DPA2,bcc_to_fcc,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_15_H1C2,1.0,pure_pocc_aimd_vs_pure,4.590176213213372,1.2447037993510397,3.345472413862332,0.9049867659121708,0.2484954090938423,0.6564913568183285
DPA2,bcc_to_fcc,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_16_H1C3,1.0,pure_pocc_aimd_vs_pure,4.635574208776912,1.1180780381992206,3.517496170577692,0.6784906813237063,0.2274725099009192,0.4510181714227871
