fold,treatment,system_id,parent_family,structure,hnf_group,pure_median_distance,augmented_median_distance,absolute_distance_reduction,relative_distance_reduction
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4,5.462055158842634,2.6037723025663677,2.858282856276266,0.5232980578105172
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4,5.462055158842634,1.9438993959317779,3.5181557629108555,0.64410842816467
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_01_H0C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_01_H0C0,0,3.7978317847440213,2.9547787848723623,0.8430529998716589,0.22198271215123916
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_01_H0C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_01_H0C0,0,3.7978317847440213,2.525342638399991,1.2724891463440304,0.3350567424959813
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_02_H0C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_02_H0C1,0,3.6134111094702277,3.0095603089024596,0.6038508005677681,0.16711378314666783
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_02_H0C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_02_H0C1,0,3.6134111094702277,2.545131939350971,1.0682791701192569,0.29564285318087713
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_03_H0C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_03_H0C2,0,3.68521101986824,2.894957529469599,0.7902534903986411,0.21443914232810896
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_03_H0C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_03_H0C2,0,3.68521101986824,2.528001369173995,1.157209650694245,0.3140144877607632
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_04_H0C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_04_H0C3,0,3.656619899373652,2.8890393730533,0.7675805263203519,0.20991531727206098
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_04_H0C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_04_H0C3,0,3.656619899373652,2.440475234257266,1.2161446651163859,0.3325871155830829
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_05_H0C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_05_H0C4,0,3.7509676879486014,2.9662434819452956,0.7847242060033057,0.20920580268513864
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_05_H0C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_05_H0C4,0,3.7509676879486014,2.467071733149263,1.2838959547993385,0.34228392820453735
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_06_H0C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_06_H0C5,0,3.7534336961956947,2.867969675769885,0.8854640204258097,0.23590772932082824
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_06_H0C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_06_H0C5,0,3.7534336961956947,2.36909997336356,1.3843337228321348,0.3688179504103752
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_07_H0C6,0,3.686280272313149,3.02028062478212,0.665999647531029,0.18066983472016707
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_07_H0C6,0,3.686280272313149,2.4767752824595,1.2095049898536487,0.32810988327121465
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_08_H0C7,0,4.460461985632337,3.427094457151293,1.033367528481044,0.231672757622336
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_08_H0C7,0,4.460461985632337,3.170947396634692,1.289514588997645,0.28909888553053925
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_09_H0C8,0,3.9364383302166073,3.169478698464788,0.7669596317518192,0.19483593223461382
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_09_H0C8,0,3.9364383302166073,2.5915960068979604,1.3448423233186468,0.3416393730839028
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_10_H0C10,0,3.8615820189140475,3.2401455248476894,0.6214364940663581,0.1609279541448451
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_10_H0C10,0,3.8615820189140475,2.6840736784742827,1.1775083404397648,0.3049289992216463
