architecture,fold,regime,system_id,parent_family,structure,hnf_group,coverage_distance_median,coverage_distance_p90,force_component_rmse_ev_a
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2.0,1.308714533122933,1.5895106530667298,0.1543419311512839
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2.0,1.252983109032168,1.4749176235731642,0.1397922329931109
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2.0,1.333404492484166,1.590579295306171,0.1425067453624818
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2.0,1.3538464784871378,1.597093711157133,0.1530233443871332
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2.0,1.1846885314524371,1.5611843135437218,0.2191738119240584
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2.0,1.3024747311255072,1.5319644220957211,0.1531642512819835
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2.0,1.2057738332388537,1.4868285019343963,0.1510933785066918
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2.0,1.1173276376354773,1.3934495139717769,0.128305317153601
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2.0,1.2706548994764784,1.6403937261746904,0.2282815132010223
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2.0,1.3059570482126577,1.53462528623517,0.1438137718152947
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3.0,1.429274341368354,2.0020653747182604,0.1464814839797625
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3.0,1.894425459390271,2.380231324515837,0.1976289833907939
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3.0,2.022911974864259,2.680375875991876,0.1783644904582698
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3.0,2.2371958200547035,2.908154381839396,0.2105236852259604
DPA3,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4.0,0.9636867850613507,1.269813730301124,0.0943513295075975
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,3.768064438661612,4.386272633123618,1.583602508060314
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,3.7020767236977914,4.419022728765397,1.2771878900761766
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,3.694110039599657,4.402514982611727,5.00020957670985
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,3.560535818176704,4.45235787641367,3.462460134432757
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,3.706039443735964,4.300724054710563,0.4776384679494494
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,3.722535757599767,4.299356534238391,7.365836411738296
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,3.651528507323513,4.453110697224573,2.317030107028472
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,3.6387879886336334,4.283919363563667,2.33328397594771
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,3.699821302448133,4.379530019145363,8.243436136686721
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,3.50165458128283,4.452349135698739,1.9277922821193485
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,3.657794283941296,4.480086196485056,0.7126845967721299
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,3.773485589645493,4.380392638619859,5.6297724440416745
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,4.614244489334372,5.019405776311129,0.5011052369882735
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,4.5828648690984615,5.001986529329056,0.442647802001627
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,4.536847796753316,5.014348380565118,0.4971118867038036
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,4.543459208697742,5.001405527130558,0.4314984905434901
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,4.538349818639587,5.000701932998768,0.3566704535806537
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,4.645216172711248,5.000412593132903,0.3478652381970599
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,4.616096836140878,5.008889826229802,0.5352073149678582
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,4.600806341790863,5.017382968579709,0.4403939857186433
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,4.559043460387983,5.013887238353126,0.481775417795912
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,4.552208231616457,5.023237261154416,0.4109132918046728
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_23_H1C12__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_23_H1C12,1.0,4.623701578215881,5.034671042150148,0.5366937484540505
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_24_H1C14__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_24_H1C14,1.0,4.594004810524294,5.014019256320947,0.5104560226362553
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_25_H2C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_25_H2C0,2.0,5.3689348107076444,5.750319797660855,0.458621759545341
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_33_H2C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_33_H2C8,2.0,5.263812417612762,5.778286265336714,0.5871921944417187
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2.0,4.891658029854182,5.656010588408543,0.6464829235285704
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2.0,4.87352903288128,5.719013471039361,0.5670955286721482
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2.0,5.005874351140314,5.591559729617323,0.514444107849399
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3.0,4.960231951961276,5.322036819316743,0.7003155888020008
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4.0,5.432127776753763,5.80020818776122,0.6750805524105502
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4.0,5.432350480167885,5.781802603395701,0.6455607343187244
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4.0,5.441472759376545,5.8927046494940525,0.5815739299678995
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4.0,5.4730922037283785,5.826155002573588,0.58149475696914
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4.0,5.400468453212614,5.834531536336617,0.4077860167928498
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4.0,5.395412733036429,5.846971073339171,0.4004835910136739
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4.0,5.498576913671456,5.862312105543303,0.7182312900803706
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4.0,5.425115167796466,5.762076122422394,0.6358108681227002
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4.0,5.520309438178991,5.881479000706666,0.5693645557274196
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4.0,5.491801119518442,5.828122098280582,0.56913190931984
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4.0,5.491008477984291,5.861969649959511,0.7195651522400304
DPA4,fcc_to_bcc,pure,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4.0,5.462055158842634,5.821975852638113,0.6574097483060479
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,3.605939703571188,3.806094644533275,0.8226806353007224
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,3.6257679571370938,3.832965215093653,0.8046098386904635
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,3.4414203766028204,3.845142856712527,0.8299496766974008
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,3.560535818176704,3.8596144246302058,0.9560166421432508
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,3.224428818414382,3.556926699112774,0.0915229147249342
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,3.258020384130901,3.49625697033881,0.774848890805772
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,3.651528507323513,4.176036199949691,0.5080386771625427
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,3.6387879886336334,3.7609506217559,0.742085941988741
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,3.43344049491946,3.8236338582832983,0.9250276872128688
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,3.50165458128283,3.948347024869183,0.865938227493568
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,3.657794283941296,4.13852321432535,0.6085402499718299
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,3.636581111363588,3.812300035889917,0.6901981383082655
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,2.2568992149322744,2.583116636026776,0.6445131978464853
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,2.305596390376425,2.5972959539824823,0.5482934648055564
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,2.284670086192091,2.599327910026078,0.4960108380420741
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,2.298044631676593,2.5792614635661444,0.4652938030273592
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,2.1601058364557444,2.502055866270222,0.4418460896819668
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,2.008228623362684,2.3686534865916755,0.4589340864345964
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,2.27053769003881,2.6066739037117697,0.5065720600978398
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,2.2769244700750813,2.5818903713074137,0.5172773905932962
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,2.277341313211992,2.582836513839029,0.5043280944547871
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,2.2866393090938644,2.586540671561714,0.4619466292802223
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_23_H1C12__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_23_H1C12,1.0,2.263748873318788,2.627125697429473,0.5108501449922802
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_24_H1C14__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_24_H1C14,1.0,2.2459853157484764,2.5714504930356776,0.495977012530332
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_25_H2C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_25_H2C0,2.0,0.0181476384705845,0.0310745493241004,0.350637563903878
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_33_H2C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_33_H2C8,2.0,3.0163189189737256,3.5202730174549117,0.3754439648931946
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2.0,2.8457826114306988,3.3058688066034407,0.4321503268411958
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2.0,2.8350460711739207,3.4271142626189994,0.3189197636725502
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2.0,2.9369605921286275,3.5033131975045526,0.327862837995364
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3.0,1.340655447164382,1.8556697549478405,0.3922945049540502
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4.0,2.579198319437646,2.9881716912023704,0.4376045746701429
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4.0,2.671021693451697,3.041329241686499,0.4202020747008102
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4.0,2.625977895136208,3.0057352007814258,0.4078200882191672
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4.0,2.578969895013417,3.044981942211165,0.4035083362883443
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4.0,2.742285269413846,3.178486379284802,0.3132814361553906
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4.0,2.733408818624248,3.2514814270237054,0.3133526302271948
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4.0,2.4581440136647648,2.7357301218242216,0.4406703245480767
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4.0,2.647108788948511,3.109011214675103,0.3523811753592239
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4.0,2.444979961257528,2.806355501577594,0.3842963623867365
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4.0,1.6568688706154575,2.29794115584003,0.4027804021596306
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4.0,2.4673897860529603,2.7343750348567677,0.4305480757115135
DPA4,fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4.0,2.603772302566368,3.0491904017157463,0.4839438631872293
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,2.762202655887278,2.8184428668577857,0.973841616760592
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,2.723062923444175,2.889567313061879,1.6972049886594345
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,2.6345663410070923,2.7458374200125464,2.13584490038496
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,2.745001153547049,2.944268887566158,2.0626079207632912
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,2.5182880586008327,2.567116359931515,0.1461901383830617
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,2.5739159963308564,2.6361808615519893,2.555946554248016
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,2.9955030992126623,3.1000669867580632,0.4668710036020222
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,2.7613247873704445,2.931758779400797,2.438960647570239
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,2.702376017985972,2.866631378408027,3.145708353139655
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,2.835831865205376,3.054230071894428,2.308977330332457
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,2.9286800399014856,3.086382362739239,0.4720175818365676
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,2.808929430868067,2.971621150755668,0.8193723017953963
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,1.269128227100044,1.5662897847569024,0.2038006270607628
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,1.278680221819857,1.5364662551763084,0.2011598115342531
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,1.2883521046167812,1.563226207706344,0.2225572928964911
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,1.2730864034795004,1.514467381003521,0.2233928305984798
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,1.1928642510968577,1.4241527190130534,0.2007285104259349
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,1.0130763032910366,1.2811613638668906,0.2024856862606909
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,1.2168157933826405,1.4829526609009749,0.2098321244363493
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,1.3660795235043182,1.610899963731247,0.1948567418844632
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,1.3324618806478763,1.5738205343336829,0.2092118167196925
DPA4,fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,1.3392863460105562,1.5683726508387434,0.2046944903199243
