run_id,orientation,temperature_K,chemical_seed,velocity_seed,strain_bin,strain_mean,stress_GPa_mean,raw_samples
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,2,0.00245,0.06253233,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,3,0.0034500000000000004,0.43450560000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,4,0.00445,0.1193817,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,5,0.005450000000000001,0.54778364,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,6,0.00645,0.57422012,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,7,0.007450000000000001,0.5890070000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,8,0.008450000000000001,0.7163386,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,9,0.00945,0.7122904,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,10,0.010450000000000001,0.8426425999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,11,0.011450000000000002,0.7954230000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,12,0.01245,1.067769,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,13,0.013449999999999998,1.0146399000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,14,0.01445,1.200199,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,15,0.01545,1.1878981,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,16,0.01645,1.407812,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,17,0.01745,1.5430769999999998,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,18,0.01845,1.594373,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,19,0.019450000000000002,1.676335,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,20,0.02045,1.747589,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,21,0.02145,1.751413,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,22,0.02245,1.780027,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,23,0.023450000000000002,1.84758,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,24,0.02445,2.1529650000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,25,0.02545,2.373367,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,26,0.026449999999999994,2.3187140000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,27,0.027449999999999995,2.430245,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,28,0.028449999999999996,2.343592,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,29,0.029449999999999997,2.258095,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,30,0.030449999999999998,2.572719,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,31,0.03144999999999999,2.49604,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,32,0.03244999999999999,2.534415,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,33,0.033449999999999994,2.7375990000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,34,0.034449999999999995,2.646856,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,35,0.035449999999999995,2.982785,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,36,0.036449999999999996,2.986808,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,37,0.03745,3.2073479999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,38,0.03845,3.0887059999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,39,0.03945,3.4193799999999994,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,40,0.04045,3.2693420000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,41,0.04145,3.604645,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,42,0.04245,3.527574,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,43,0.04345,3.741682,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,44,0.04445,3.718097,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,45,0.045450000000000004,3.81776,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,46,0.04645,3.7868309999999994,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,47,0.04745,3.9225049999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,48,0.04845,4.180974999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,49,0.04945,4.351536,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,50,0.050449999999999995,4.125981,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,51,0.051449999999999996,4.39729,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,52,0.05245,4.53465,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,53,0.05345,4.5790049999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,54,0.05445,4.646127,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,55,0.05545,4.7331010000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,56,0.05645,4.7467179999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,57,0.05744999999999999,5.021967,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,58,0.05844999999999999,4.907401,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,59,0.05944999999999999,5.156488,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,60,0.06044999999999999,5.160290000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,61,0.06144999999999999,5.205757,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,62,0.06244999999999999,5.149638999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,63,0.06344999999999999,5.233102000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,64,0.06444999999999998,5.550678,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,65,0.06544999999999998,5.3065240000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,66,0.06644999999999998,5.5916440000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,67,0.06744999999999998,5.945027999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,68,0.06844999999999998,5.757405,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,69,0.06944999999999998,5.946164999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,70,0.07044999999999998,5.9814549999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,71,0.07144999999999999,5.934024,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,72,0.07244999999999999,5.963308,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,73,0.07344999999999999,6.385434,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,74,0.07444999999999999,6.179483,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,75,0.07544999999999999,6.358839999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,76,0.07644999999999999,6.308889000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,77,0.07744999999999999,6.482170999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,78,0.07844999999999999,6.481281999999998,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,79,0.07944999999999999,6.6158209999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,80,0.08045,6.6031770000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,81,0.08145,6.755292,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,82,0.08245,6.766099,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,83,0.08345,6.746544,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,84,0.08445,6.894744,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,85,0.08545,6.9250169999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,86,0.08645,7.0614609999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,87,0.08745,7.124613999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,88,0.08845,7.410155999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,89,0.08945,7.090166000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,90,0.09045,7.43151,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,91,0.09145,7.208037,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,92,0.09245,7.448324000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,93,0.09345,7.661444999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,94,0.09445,7.614524,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,95,0.09545,7.850332999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,96,0.09645,7.694185,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,97,0.09745,7.5547369999999985,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,98,0.09845,7.305185999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,99,0.09945,7.528029999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,100,0.10045,7.609941999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,101,0.10145,7.580675000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,102,0.10245,7.492367,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,103,0.10345,7.135365999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,104,0.10445,6.857678,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,105,0.10545,7.042778,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,106,0.10645,6.990012,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,107,0.10745,6.799810000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,108,0.10845,6.381582,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,109,0.10945,5.767041,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,110,0.11045,5.529282,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,111,0.11145000000000001,5.121763,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,112,0.11245000000000001,4.578816,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,113,0.11345000000000001,4.476786,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,114,0.11445000000000001,3.6867069999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,115,0.11545000000000001,3.5239559999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,116,0.11645000000000001,3.4932430000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,117,0.11745000000000001,3.566363,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,118,0.11844999999999999,3.338937,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,119,0.11945000000000001,3.101654,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,120,0.12044999999999999,2.8048240000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,121,0.12144999999999999,2.9945720000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,122,0.12244999999999999,3.051503,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,123,0.12344999999999999,2.6752160000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,124,0.12444999999999999,2.951321,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,125,0.12544999999999998,3.1023400000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,126,0.12645,2.8986870000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,127,0.12744999999999998,3.4609810000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,128,0.12845,3.2067010000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,129,0.12944999999999998,3.2206330000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,130,0.13045,3.164387,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,131,0.13144999999999998,3.427568,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,132,0.13245,3.105797,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,133,0.13344999999999999,3.244356,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,134,0.13445000000000001,3.208193,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,135,0.13545,3.1395790000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,136,0.13645000000000002,3.069159,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,137,0.13745,3.3119319999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,138,0.13845000000000002,3.125035,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,139,0.13945,3.3538930000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,140,0.14045000000000002,3.3738369999999995,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,141,0.14145,3.0658209999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,142,0.14245000000000002,3.563416,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,143,0.14345,3.151483,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,144,0.14445000000000002,3.2873309999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,145,0.14545,3.3008900000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,146,0.14645000000000002,3.171679,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,147,0.14745,2.931315,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,148,0.14845000000000003,2.9413,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,149,0.14945,2.5864459999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,150,0.15045000000000003,2.5445219999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,151,0.15145,2.498562,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,152,0.15245000000000003,2.2823900000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,153,0.15345,1.8457180000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,154,0.15445000000000003,1.734137,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,155,0.15545,1.6761399999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,156,0.15645000000000003,1.582106,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,157,0.15745,1.539187,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,158,0.15845000000000004,1.624913,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,159,0.15944999999999998,1.8183150000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,160,0.16045,1.845759,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,161,0.16144999999999998,1.633137,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,162,0.16245,1.7093900000000002,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,163,0.16344999999999998,1.70335,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,164,0.16445,1.7794059999999998,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,165,0.16544999999999999,1.749652,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,166,0.16645000000000001,1.8936060000000001,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,167,0.16745,2.017572,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,168,0.16845000000000002,2.270519,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,169,0.16945,2.0622879999999997,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,170,0.17045000000000002,2.281256,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,171,0.17145,2.192905,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,172,0.17245000000000002,2.452654,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,173,0.17345,2.533077,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,174,0.17445000000000002,2.244195,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,175,0.17545,2.5260559999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,176,0.17645000000000002,2.649802,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,177,0.17745,2.394863,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,178,0.17845,2.7168849999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,179,0.17944999999999997,2.613326,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,180,0.18045,2.9070690000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,181,0.18144999999999997,2.8340009999999998,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,182,0.18245,2.9084899999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,183,0.18344999999999997,2.9010109999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,184,0.18445,3.100615,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,185,0.18544999999999998,3.184284,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,186,0.18645,3.150565,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,187,0.18744999999999998,3.2547940000000004,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,188,0.18845,3.193852,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,189,0.18944999999999998,3.405485,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,190,0.19045,3.4105490000000005,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,191,0.19144999999999998,3.630873,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,192,0.19245,3.6138929999999996,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,193,0.19344999999999998,3.779918,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,194,0.19445,3.7178750000000003,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,195,0.19544999999999998,4.023965,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,196,0.19645,3.7293119999999993,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,197,0.19745,3.959209,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,198,0.19845000000000002,3.859298999999999,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,199,0.19945,3.945124,10
compact_110_chem20262843_T1200_rate0p005,110,1200,20262843,20260903,200,0.2,3.8537,1
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,0,0.0004500000000000422,0.053733089,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,1,0.0014500000000000001,0.19315132,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,2,0.00245,-0.013162426799999998,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,3,0.0034500000000000004,0.11695560699999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,4,0.00445,0.5163312,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,5,0.005450000000000001,0.2969558,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,6,0.00645,0.5915813,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,7,0.007450000000000001,0.3435134,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,8,0.008450000000000001,0.6323646,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,9,0.00945,0.6092131000000001,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,10,0.010450000000000001,0.8968710999999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,11,0.011450000000000002,0.8861623,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,12,0.01245,0.8460525999999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,13,0.013449999999999998,1.1765767999999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,14,0.01445,1.0560379000000002,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,15,0.01545,1.404135,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,16,0.01645,1.0852368000000001,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,17,0.01745,1.322754,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,18,0.01845,1.5587319999999998,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,19,0.019450000000000002,1.563882,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,20,0.02045,1.542425,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,21,0.02145,1.768653,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,22,0.02245,1.736723,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,23,0.023450000000000002,2.1152109999999995,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,24,0.02445,1.687744,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,25,0.02545,1.8967799999999997,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,26,0.026449999999999994,2.323394,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,27,0.027449999999999995,2.257989,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,28,0.028449999999999996,2.199282,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,29,0.029449999999999997,2.4485079999999995,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,30,0.030449999999999998,2.404063,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,31,0.03144999999999999,2.690219,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,32,0.03244999999999999,2.623917,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,33,0.033449999999999994,2.571571,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,34,0.034449999999999995,2.8263439999999997,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,35,0.035449999999999995,2.89427,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,36,0.036449999999999996,3.065146,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,37,0.03745,2.865387,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,38,0.03845,3.3278600000000003,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,39,0.03945,3.114118,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,40,0.04045,3.415869,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,41,0.04145,3.4208849999999997,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,42,0.04245,3.405986,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,43,0.04345,3.6213349999999997,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,44,0.04445,3.5595659999999993,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,45,0.045450000000000004,3.8271879999999996,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,46,0.04645,3.8658650000000003,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,47,0.04745,3.828899,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,48,0.04845,3.908916,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,49,0.04945,3.840986,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,50,0.050449999999999995,4.117457,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,51,0.051449999999999996,4.1085769999999995,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,52,0.05245,4.120136,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,53,0.05345,4.325584000000001,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,54,0.05445,4.513339,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,55,0.05545,4.453984,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,56,0.05645,4.371969000000001,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,57,0.05744999999999999,4.603458,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,58,0.05844999999999999,4.771451999999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,59,0.05944999999999999,5.0334840000000005,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,60,0.06044999999999999,4.971787,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,61,0.06144999999999999,5.156678,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,62,0.06244999999999999,5.230903,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,63,0.06344999999999999,5.143874,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,64,0.06444999999999998,5.372672,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,65,0.06544999999999998,5.44453,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,66,0.06644999999999998,5.417863,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,67,0.06744999999999998,5.403213,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,68,0.06844999999999998,5.489762999999999,10
compact_110_chem20264861_T1200_rate0p005,110,1200,20264861,20260907,69,0.06944999999999998,5.877205999999999,10
